kind,layout,R,T,n,rows,repeats,avg_ns,avg_ms,ratio_vs_old_t1,ratio_vs_old_T,max_abs,max_rel
t8_plan,composed_2xT4_no_pack,8,8,11008,512,5,0,0,38348141,38348141,38.348,3.182,2.508,0.399,0,0
t8_plan,composed_2xT4_packed_rhs,8,8,11008,512,5,28072,0,37245811,37273883,37.274,3.093,2.581,0.387,0,0
t8_plan,composed_2xT4_rowblocked_weights,8,8,11008,512,5,0,3898821,27804685,31703506,31.704,2.631,3.034,0.330,0,0
t8_plan,composed_2xT4_packed_rhs_rowblocked_weights,8,8,11008,512,5,28072,3898821,27797329,31724222,31.724,2.632,3.032,0.330,0,0
t8_plan,native_T8_no_pack,16,8,11008,512,5,0,0,28470578,28470578,28.471,2.362,3.379,0.296,0,0
t8_plan,native_T8_packed_rhs,16,8,11008,512,5,29680,0,27934881,27964561,27.965,2.320,3.440,0.291,0,0
t8_plan,native_T8_rowblocked_weights,16,8,11008,512,5,0,3893589,17533785,21427374,21.427,1.778,4.489,0.223,0,0
t8_plan,native_T8_packed_rhs_rowblocked_weights,16,8,11008,512,5,29680,3893589,17220788,21144057,21.144,1.754,4.550,0.220,0,0
t8_plan,composed_2xT4_no_pack,16,8,11008,512,5,0,0,36536669,36536669,36.537,3.032,2.633,0.380,0,0
t8_plan,composed_2xT4_packed_rhs,16,8,11008,512,5,28392,0,36216596,36244988,36.245,3.008,2.654,0.377,0,0
t8_plan,composed_2xT4_rowblocked_weights,16,8,11008,512,5,0,3893589,25431387,29324976,29.325,2.433,3.280,0.305,0,0
t8_plan,composed_2xT4_packed_rhs_rowblocked_weights,16,8,11008,512,5,28392,3893589,25392427,29314408,29.314,2.432,3.281,0.305,0,0
